t,x,y,match,team,player,won,tstd,tsync,tper,tier,zone
3300033,115,81,645358352,dire,Where%20is%20my%20money%3F%20BITCH%21,0,2465833,2466,0.000747265254620181,VeryHigh,base2 dire
1260066,111,103,645396133,radiant,%E6%A2%A6%E4%B8%80%E5%9C%BA,1,1125100,1126,0.000893603985822965,High,base2 dire
1260066,28,88,645396133,dire,Compiling%2E%2E%2E,0,1125100,1126,0.000893603985822965,High,jungle dire
1260066,110,105,645396133,radiant,Corazon%20Serrano%20%2E%2E%20%21%21%20%3AD,1,1125100,1126,0.000893603985822965,High,base2 dire
1260066,120,110,645396133,dire,EliNer,0,1125100,1126,0.000893603985822965,High,base2 dire
1260066,108,108,645396133,dire,Fear,0,1125100,1126,0.000893603985822965,High,base2 dire
1260066,108,105,645396133,radiant,Kobe%28beast%29,1,1125100,1126,0.000893603985822965,High,base2 dire
1260066,119,106,645396133,dire,MOUSTACHIo,0,1125100,1126,0.000893603985822965,High,base2 dire
1260066,105,111,645396133,radiant,orange,1,1125100,1126,0.000893603985822965,High,void dire
1260066,116,106,645396133,radiant,Pontus,1,1125100,1126,0.000893603985822965,High,base2 dire
1260066,122,108,645396133,dire,Want%20to%20go%20bowling%20cousin%3F,0,1125100,1126,0.000893603985822965,High,base2 dire
3240266,101,90,645867950,radiant,%2D%3E%2ABraYan%2A%3C%2D%20%3C3%20K,0,3086833,3087,0.000952699562319884,VeryHigh,base2 dire
3240266,21,11,645867950,dire,%2DTuitin,1,3086833,3087,0.000952699562319884,VeryHigh,base1 radiant
3240266,103,92,645867950,radiant,%E6%89%8B%E5%87%A4%E5%87%B0%E5%B0%B1%E6%98%AF%E5%82%BB%E9%80%BC,0,3086833,3087,0.000952699562319884,VeryHigh,base2 dire
3240266,86,44,645867950,dire,cnfsr,1,3086833,3087,0.000952699562319884,VeryHigh,river
3240266,18,12,645867950,dire,EG%2EAllison,1,3086833,3087,0.000952699562319884,VeryHigh,base1 radiant
3240266,104,96,645867950,radiant,FlyingZebra,0,3086833,3087,0.000952699562319884,VeryHigh,base2 dire
3240266,114,108,645867950,dire,Jessica%2E%2E%2E,1,3086833,3087,0.000952699562319884,VeryHigh,base2 dire
3240266,104,92,645867950,radiant,Lexfer%2E%E2%99%AB,0,3086833,3087,0.000952699562319884,VeryHigh,base2 dire
3240266,37,10,645867950,dire,LiahkiM,1,3086833,3087,0.000952699562319884,VeryHigh,bottomlane radiant
3240266,19,13,645867950,radiant,Loomdun,0,3086833,3087,0.000952699562319884,VeryHigh,base1 radiant
3600066,119,111,646049346,dire,%40twitch%2Etv%2FBeiMeiCaiNiao,1,3424100,3425,0.000951019048147942,VeryHigh,base2 dire
3601266,106,95,646049346,radiant,%EF%BC%AB%EF%BC%A1Z%EF%BC%B5%20%EF%BC%A9%EF%BC%B3%20%EF%BC%A2%EF%BC%A1%EF%BC%A3%EF%BC%AB,0,3425300,3426,0.000951296717943022,VeryHigh,base2 dire
3601266,118,108,646049346,dire,0ng,1,3425300,3426,0.000951296717943022,VeryHigh,base2 dire
3601400,106,94,646049346,dire,Bunny,1,3425434,3426,0.000951296717943022,VeryHigh,base2 dire
3601200,102,91,646049346,radiant,Delilah,0,3425234,3426,0.000951296717943022,VeryHigh,base2 dire
3601333,103,99,646049346,dire,I_Pick_Axe,1,3425367,3426,0.000951296717943022,VeryHigh,base2 dire
3600066,14,35,646049346,dire,noxk,1,3424100,3425,0.000951019048147942,VeryHigh,base1 radiant
3600866,104,91,646049346,radiant,TheSSUnit,0,3424900,3425,0.000951019048147942,VeryHigh,base2 dire
3600066,23,17,646049346,radiant,Wex%7C%C2%B44k%20%C6%92%C3%85t%C6%A0%2D,0,3424100,3425,0.000951019048147942,VeryHigh,base1 radiant
3601333,104,93,646049346,radiant,Where%20is%20my%20money%3F%20BITCH%21,0,3425367,3426,0.000951296717943022,VeryHigh,base2 dire
2580033,79,103,646298269,radiant,%40MiSeRYDOTA,1,2023700,2024,0.000784486089906602,Pro,toplane dire
2580033,78,103,646298269,radiant,%40PajkattDota,1,2023700,2024,0.000784486089906602,Pro,toplane dire
2580033,77,86,646298269,dire,dotadotadota,0,2023700,2024,0.000784486089906602,Pro,void dire
2580033,68,102,646298269,radiant,FATA%2D,1,2023700,2024,0.000784486089906602,Pro,toplane dire
2580033,75,105,646298269,radiant,paS,1,2023700,2024,0.000784486089906602,Pro,toplane dire
2580033,74,108,646298269,radiant,PING%20PONG%20CIRCULATE,1,2023700,2024,0.000784486089906602,Pro,toplane dire
2580033,115,108,646298269,dire,RoX%2EKIS%2E633%3C3%20Sveta,0,2023700,2024,0.000784486089906602,Pro,base2 dire
2580033,117,109,646298269,dire,RoX%2EKIS%2EGoblak,0,2023700,2024,0.000784486089906602,Pro,base2 dire
2580033,62,109,646298269,dire,RoX%2EKIS%2ESolo,0,2023700,2024,0.000784486089906602,Pro,toplane dire
2580033,116,110,646298269,dire,RoX%2EKIS%2Eyol,0,2023700,2024,0.000784486089906602,Pro,base2 dire
2460233,88,11,646416200,radiant,dotadotadota,0,1680867,1681,0.000683268617240725,Pro,bottomlane radiant
2460233,39,50,646416200,dire,Empire%2EALWAYSWANNAFLY,1,1680867,1681,0.000683268617240725,Pro,jungle radiant
2460233,38,48,646416200,dire,Empire%2EMag,1,1680867,1681,0.000683268617240725,Pro,jungle radiant
2460233,42,44,646416200,dire,Empire%2EResolut1on,1,1680867,1681,0.000683268617240725,Pro,midlane radiant
2460233,69,62,646416200,dire,Empire%2ESilent%20%3C3%20Mila,1,1680867,1681,0.000683268617240725,Pro,midlane dire
2460233,45,46,646416200,dire,Empire%2EVANSKOR%20%3C3%20MeowMeow,1,1680867,1681,0.000683268617240725,Pro,midlane radiant
2460233,54,69,646416200,radiant,RoX%2EKIS%2E633%3C3%20Sveta,0,1680867,1681,0.000683268617240725,Pro,void dire
2460233,15,22,646416200,radiant,RoX%2EKIS%2EGoblak,0,1680867,1681,0.000683268617240725,Pro,base1 radiant
2460233,43,77,646416200,radiant,RoX%2EKIS%2ESolo,0,1680867,1681,0.000683268617240725,Pro,river
2460233,39,65,646416200,radiant,RoX%2EKIS%2Eyol,0,1680867,1681,0.000683268617240725,Pro,void radiant
2880133,74,74,646501704,radiant,%40MiSeRYDOTA,0,2096033,2097,0.000728091376335746,Pro,midlane dire
2880133,80,84,646501704,radiant,%40PajkattDota,0,2096033,2097,0.000728091376335746,Pro,midlane dire
2880133,51,81,646501704,dire,Empire%2EALWAYSWANNAFLY,1,2096033,2097,0.000728091376335746,Pro,jungle dire
2880133,50,79,646501704,dire,Empire%2EMag,1,2096033,2097,0.000728091376335746,Pro,void dire
2880133,50,84,646501704,dire,Empire%2EResolut1on,1,2096033,2097,0.000728091376335746,Pro,jungle dire
2880133,45,82,646501704,dire,Empire%2ESilent%20%3C3%20Mila,1,2096033,2097,0.000728091376335746,Pro,jungle dire
2880133,50,85,646501704,dire,Empire%2EVANSKOR%20%3C3%20MeowMeow,1,2096033,2097,0.000728091376335746,Pro,jungle dire
2880133,75,75,646501704,radiant,FATA%2D,0,2096033,2097,0.000728091376335746,Pro,midlane dire
2880133,74,75,646501704,radiant,paS,0,2096033,2097,0.000728091376335746,Pro,midlane dire
2880133,47,80,646501704,radiant,PING%20PONG%20CIRCULATE,0,2096033,2097,0.000728091376335746,Pro,void dire
3720500,120,90,647752500,radiant,Ace,1,2884534,2885,0.000775433409487972,Pro,void dire
3720500,114,90,647752500,dire,CENTRAL%20LANE%20PLEASE,0,2884534,2885,0.000775433409487972,Pro,base2 dire
3720500,101,87,647752500,dire,feelthetrance%2D,0,2884534,2885,0.000775433409487972,Pro,base2 dire
3720500,112,87,647752500,radiant,ftd%2E2009,1,2884534,2885,0.000775433409487972,Pro,base2 dire
3720500,116,84,647752500,dire,K4pust1CHJkeez0r2H,0,2884534,2885,0.000775433409487972,Pro,base2 dire
3720500,110,84,647752500,radiant,Knil,1,2884534,2885,0.000775433409487972,Pro,base2 dire
3720500,75,78,647752500,dire,missing%20you,0,2884534,2885,0.000775433409487972,Pro,midlane dire
3720500,114,87,647752500,radiant,sean%20paul,1,2884534,2885,0.000775433409487972,Pro,base2 dire
3720500,115,92,647752500,radiant,tjo,1,2884534,2885,0.000775433409487972,Pro,base2 dire
3720500,114,108,647752500,dire,To%20Infinity%20and%20Beyond%21,0,2884534,2885,0.000775433409487972,Pro,base2 dire
2700233,121,110,647798202,dire,%5BI%2Eam%5DMorkovka,0,2526700,2527,0.000935845165954197,VeryHigh,base2 dire
2700233,115,105,647798202,radiant,%7C%7C%7C%7C%7C%7C%7C%7C%7C%7C%7C%7C%7C%7C%7C%7C%7C%7C%7C%7C%7C%7C%7C%7C%7C%7C%7C%7C%7C%7C%7C%7C,1,2526700,2527,0.000935845165954197,VeryHigh,base2 dire
2700233,121,107,647798202,dire,Another,0,2526700,2527,0.000935845165954197,VeryHigh,base2 dire
2700233,118,110,647798202,radiant,Handsome%20Devil,1,2526700,2527,0.000935845165954197,VeryHigh,base2 dire
2700233,115,107,647798202,dire,InDIGO,0,2526700,2527,0.000935845165954197,VeryHigh,base2 dire
2700233,17,58,647798202,radiant,Mopcuk,1,2526700,2527,0.000935845165954197,VeryHigh,toplane radiant
2700233,112,107,647798202,radiant,PIF%20PIF,1,2526700,2527,0.000935845165954197,VeryHigh,base2 dire
2700233,116,106,647798202,dire,privet,0,2526700,2527,0.000935845165954197,VeryHigh,base2 dire
2700233,119,108,647798202,radiant,seasonforcunts,1,2526700,2527,0.000935845165954197,VeryHigh,base2 dire
2700233,122,106,647798202,dire,TOPT,0,2526700,2527,0.000935845165954197,VeryHigh,base2 dire
3600200,29,23,647826183,radiant,C9%20bOne7%20%5BHyperX%5D,0,2660534,2661,0.000739125604133104,Pro,base1 radiant
3600200,12,27,647826183,radiant,C9%20pieliedie,0,2660534,2661,0.000739125604133104,Pro,base1 radiant
3600200,13,26,647826183,dire,dotadotadota,1,2660534,2661,0.000739125604133104,Pro,base1 radiant
3600200,13,13,647826183,radiant,Kazami%20Kazuki%20TI,0,2660534,2661,0.000739125604133104,Pro,base1 radiant
3600200,28,21,647826183,radiant,NAR%20%7C%20Sneyking,0,2660534,2661,0.000739125604133104,Pro,base1 radiant
3600200,14,25,647826183,dire,RoX%2EKIS%2E633%3C3%20Sveta,1,2660534,2661,0.000739125604133104,Pro,base1 radiant
3600200,41,22,647826183,dire,RoX%2EKIS%2EGoblak,1,2660534,2661,0.000739125604133104,Pro,jungle radiant
3600200,18,14,647826183,dire,RoX%2EKIS%2ESolo,1,2660534,2661,0.000739125604133104,Pro,base1 radiant
3600200,16,12,647826183,dire,RoX%2EKIS%2Eyol,1,2660534,2661,0.000739125604133104,Pro,base1 radiant
3600200,24,16,647826183,radiant,Standin%2EFogged,0,2660534,2661,0.000739125604133104,Pro,base1 radiant
2023866,43,42,647868978,dire,Ace,1,1217533,1218,0.000597234480729626,Pro,midlane radiant
2024666,10,7,647868978,radiant,CENTRAL%20LANE%20PLEASE,0,1218333,1219,0.000597724821025792,Pro,base1 radiant
2015133,57,53,647868978,radiant,feelthetrance%2D,0,1208800,1209,0.000592821418064136,Pro,midlane radiant
2021600,43,44,647868978,dire,ftd%2E2009,1,1215267,1216,0.000596253800137295,Pro,midlane radiant
2039400,10,7,647868978,radiant,K4pust1CHJkeez0r2H,0,1233067,1234,0.000605079925468275,Pro,base1 radiant
2022133,42,42,647868978,dire,Knil,1,1215800,1216,0.000596253800137295,Pro,midlane radiant
2009600,69,64,647868978,radiant,missing%20you,0,1203267,1204,0.000590369716583309,Pro,midlane dire
2022866,43,42,647868978,dire,sean%20paul,1,1216533,1217,0.000596744140433461,Pro,midlane radiant
2025133,42,44,647868978,dire,tjo,1,1218800,1219,0.000597724821025792,Pro,midlane radiant
2015600,53,56,647868978,radiant,To%20Infinity%20and%20Beyond%21,0,1209267,1210,0.000593311758360302,Pro,midlane radiant
3960300,15,27,647869043,dire,Caaaaaaaaaaaarl,1,3803500,3804,0.000960533292932354,VeryHigh,base1 radiant
3960300,13,30,647869043,dire,CO%2DAkkra,1,3803500,3804,0.000960533292932354,VeryHigh,base1 radiant
3960300,19,22,647869043,radiant,Fran%5BYK%5D,0,3803500,3804,0.000960533292932354,VeryHigh,base1 radiant
3960300,10,48,647869043,radiant,Handsome%20Devil,0,3803500,3804,0.000960533292932354,VeryHigh,void radiant
3960300,17,29,647869043,dire,JLou,1,3803500,3804,0.000960533292932354,VeryHigh,base1 radiant
3960300,17,30,647869043,dire,LordSk,1,3803500,3804,0.000960533292932354,VeryHigh,base1 radiant
3960300,9,9,647869043,radiant,Lose%20U%20Fault%20Win%20My%20Honor,0,3803500,3804,0.000960533292932354,VeryHigh,base1 radiant
3960300,10,47,647869043,radiant,msawwan3,0,3803500,3804,0.000960533292932354,VeryHigh,toplane radiant
3960300,13,45,647869043,radiant,PIF%20PIF,0,3803500,3804,0.000960533292932354,VeryHigh,toplane radiant
3960300,18,30,647869043,dire,SATAN,1,3803500,3804,0.000960533292932354,VeryHigh,base1 radiant
2760200,69,14,648005989,dire,hilbnewell,1,2045934,2046,0.000741250634012028,Pro,bottomlane radiant
2760200,56,12,648005989,dire,Na%60Vi%20kky,1,2045934,2046,0.000741250634012028,Pro,bottomlane radiant
2760200,59,13,648005989,dire,Na%60Vi%2EPuppey,1,2045934,2046,0.000741250634012028,Pro,jungle radiant
2760200,66,19,648005989,dire,Sergeant%20Sandking,1,2045934,2046,0.000741250634012028,Pro,jungle radiant
2760200,59,12,648005989,radiant,Virtus%20pro%20%3E%20G,0,2045934,2046,0.000741250634012028,Pro,bottomlane radiant
2760200,72,16,648005989,radiant,Virtus%2Epro%20%3E%20%C2%A9,0,2045934,2046,0.000741250634012028,Pro,bottomlane radiant
2760200,61,23,648005989,radiant,Virtus%2Epro%20%3E%20IllidanStormrage,0,2045934,2046,0.000741250634012028,Pro,jungle radiant
2760200,55,18,648005989,radiant,Virtus%2Epro%20%3E%20JotM,0,2045934,2046,0.000741250634012028,Pro,void radiant
2760200,62,14,648005989,radiant,Virtus%2Epro%20%3E%20NS,0,2045934,2046,0.000741250634012028,Pro,void radiant
2760200,60,13,648005989,dire,yuradin,1,2045934,2046,0.000741250634012028,Pro,void radiant
1920100,11,8,648148700,radiant,%5BEl%20Perro%20Guano%5D,0,1603834,1604,0.000835373157648039,High,base1 radiant
1920100,10,10,648148700,dire,%E3%81%8A%EF%BD%93%EF%BD%88%EF%BD%90%E3%81%B2%EF%BD%8D,1,1603834,1604,0.000835373157648039,High,base1 radiant
1920100,12,15,648148700,dire,Darkplay,1,1603834,1604,0.000835373157648039,High,base1 radiant
1920100,20,8,648148700,dire,DarkPoly,1,1603834,1604,0.000835373157648039,High,void radiant
1920100,12,9,648148700,radiant,doncor13pwn,0,1603834,1604,0.000835373157648039,High,base1 radiant
1920100,7,9,648148700,radiant,Firbozz%20Pieman,0,1603834,1604,0.000835373157648039,High,base1 radiant
1920100,11,14,648148700,radiant,MIHA,0,1603834,1604,0.000835373157648039,High,base1 radiant
1920100,9,8,648148700,dire,Strayk,1,1603834,1604,0.000835373157648039,High,base1 radiant
1920100,18,9,648148700,dire,Sup%20Jojo,1,1603834,1604,0.000835373157648039,High,void radiant
1920100,10,6,648148700,radiant,Truck613,0,1603834,1604,0.000835373157648039,High,base1 radiant
2940266,113,98,648170324,radiant,%5BEl%20Perro%20Guano%5D,1,2587300,2588,0.00088019247238175,High,base2 dire
2940266,118,94,648170324,radiant,%E3%81%8A%EF%BD%93%EF%BD%88%EF%BD%90%E3%81%B2%EF%BD%8D,1,2587300,2588,0.00088019247238175,High,base2 dire
2940266,117,94,648170324,radiant,15k,1,2587300,2588,0.00088019247238175,High,base2 dire
2940266,100,91,648170324,dire,Dustykins%20the%20Ghostmaker,0,2587300,2588,0.00088019247238175,High,base2 dire
2940266,111,102,648170324,radiant,Firbozz%20Pieman,1,2587300,2588,0.00088019247238175,High,base2 dire
2940266,111,74,648170324,radiant,Massive%20Slut,1,2587300,2588,0.00088019247238175,High,bottomlane dire
2940266,116,105,648170324,dire,NUUUKEEEMAAAN,0,2587300,2588,0.00088019247238175,High,base2 dire
2940266,115,108,648170324,dire,Solarstone,0,2587300,2588,0.00088019247238175,High,base2 dire
2940266,118,108,648170324,dire,SPACEBAT,0,2587300,2588,0.00088019247238175,High,base2 dire
2940266,115,105,648170324,dire,Thrice%E4%B8%89%E6%AC%A1,0,2587300,2588,0.00088019247238175,High,base2 dire
2280000,15,8,648244534,dire,8D,1,2130800,2131,0.000934649122807018,High,void radiant
2280000,8,8,648244534,radiant,Annie%27s%20Boobs,0,2130800,2131,0.000934649122807018,High,base1 radiant
2280000,18,8,648244534,dire,buroy,1,2130800,2131,0.000934649122807018,High,void radiant
2280000,8,5,648244534,radiant,coChi,0,2130800,2131,0.000934649122807018,High,base1 radiant
2280000,8,7,648244534,radiant,Dath,0,2130800,2131,0.000934649122807018,High,base1 radiant
2280000,23,16,648244534,dire,Golden%20Eyed%20Dragon,1,2130800,2131,0.000934649122807018,High,base1 radiant
2280000,18,7,648244534,dire,moramora,1,2130800,2131,0.000934649122807018,High,void radiant
2280000,21,12,648244534,dire,Olaf,1,2130800,2131,0.000934649122807018,High,base1 radiant
2280000,10,8,648244534,radiant,skirocer,0,2130800,2131,0.000934649122807018,High,base1 radiant
2280000,16,15,648244534,radiant,Yurtisuma,0,2130800,2131,0.000934649122807018,High,base1 radiant
1980066,5,8,648246832,radiant,Ben%20the%20hen,0,1789433,1790,0.000904010270364725,Normal,void radiant
1980066,14,11,648246832,radiant,DanZ,0,1789433,1790,0.000904010270364725,Normal,base1 radiant
1980066,84,79,648246832,dire,Fuck%20Sake,1,1789433,1790,0.000904010270364725,Normal,midlane dire
1980066,6,13,648246832,radiant,i%C5%93,0,1789433,1790,0.000904010270364725,Normal,void radiant
1980066,19,11,648246832,dire,KJ,1,1789433,1790,0.000904010270364725,Normal,base1 radiant
1980066,10,6,648246832,radiant,Lisa%20Ann,0,1789433,1790,0.000904010270364725,Normal,base1 radiant
1980066,8,8,648246832,radiant,Sh1ntar0,0,1789433,1790,0.000904010270364725,Normal,base1 radiant
1980066,117,108,648246832,dire,Snr%20Squishy,1,1789433,1790,0.000904010270364725,Normal,base2 dire
1980066,15,13,648246832,dire,ThatsMySandwich,1,1789433,1790,0.000904010270364725,Normal,base1 radiant
1980066,12,14,648246832,dire,thutin1991,1,1789433,1790,0.000904010270364725,Normal,base1 radiant
2580133,121,106,648267400,radiant,%28%E2%95%AF%C2%B0%E2%96%A1%C2%B0%EF%BC%89%E2%95%AF%EF%B8%B5%20%E2%94%BB%E2%94%81%E2%94%BB,1,2435067,2436,0.000944137375863957,High,base2 dire
2580133,103,97,648267400,radiant,%2AStyLee%7C%2D%7C2nZ%2A,1,2435067,2436,0.000944137375863957,High,base2 dire
2580133,102,96,648267400,dire,%2EY%2DQ,0,2435067,2436,0.000944137375863957,High,base2 dire
2580133,120,110,648267400,dire,%5BEl%20Perro%20Guano%5D,0,2435067,2436,0.000944137375863957,High,base2 dire
2580133,104,96,648267400,radiant,Dath,1,2435067,2436,0.000944137375863957,High,base2 dire
2580133,117,111,648267400,dire,DJ%20Dave%20%28muted%29,0,2435067,2436,0.000944137375863957,High,base2 dire
2580133,112,104,648267400,dire,Guess%20wat%20bitch,0,2435067,2436,0.000944137375863957,High,base2 dire
2580133,107,95,648267400,radiant,GunZ_xD%21,1,2435067,2436,0.000944137375863957,High,base2 dire
2580133,114,107,648267400,dire,LuarcitO,0,2435067,2436,0.000944137375863957,High,base2 dire
2580133,120,106,648267400,radiant,PandemoniuM,1,2435067,2436,0.000944137375863957,High,base2 dire
3060200,8,10,648271831,radiant,Additives,0,2893034,2894,0.000945689824194497,Normal,base1 radiant
3060200,12,11,648271831,dire,Dr%2EWong,1,2893034,2894,0.000945689824194497,Normal,base1 radiant
3060200,15,10,648271831,dire,FARFARQSAQS,1,2893034,2894,0.000945689824194497,Normal,base1 radiant
3060200,14,13,648271831,radiant,GOD%20IS%20GOOD,0,2893034,2894,0.000945689824194497,Normal,base1 radiant
3060200,14,12,648271831,radiant,grayey,0,2893034,2894,0.000945689824194497,Normal,base1 radiant
3060200,13,12,648271831,dire,Mr%20Monster,1,2893034,2894,0.000945689824194497,Normal,base1 radiant
3060200,8,7,648271831,radiant,Numb3r5,0,2893034,2894,0.000945689824194497,Normal,base1 radiant
3060200,12,10,648271831,radiant,onyx,0,2893034,2894,0.000945689824194497,Normal,base1 radiant
3060200,13,11,648271831,dire,ThatsMySandwich,1,2893034,2894,0.000945689824194497,Normal,base1 radiant
3060200,13,25,648271831,dire,xiNZyx,1,2893034,2894,0.000945689824194497,Normal,base1 radiant
2809833,15,33,648283764,dire,%E5%92%AA%E5%92%95,1,2606400,2607,0.000926933333333333,VeryHigh,base1 radiant
2810833,11,10,648283764,radiant,Cicada,0,2607400,2608,0.000927288888888889,VeryHigh,base1 radiant
2810833,10,12,648283764,dire,D2,1,2607400,2608,0.000927288888888889,VeryHigh,base1 radiant
2810766,11,8,648283764,radiant,David%2DBilly,0,2607333,2608,0.000927288888888889,VeryHigh,base1 radiant
2810566,14,22,648283764,dire,Issho,1,2607133,2608,0.000927288888888889,VeryHigh,base1 radiant
2812500,9,6,648283764,radiant,Megadork,0,2609067,2610,0.000928,VeryHigh,base1 radiant
2760033,58,12,648283764,radiant,OverKING,0,2556600,2557,0.000909155555555556,VeryHigh,bottomlane radiant
